Station,ISO_Timestamp,Excel_Timestamp,Temperature (F),Dew Point (F),Wind Direction (°),Wind Speed (km/h),Barometric Pressure (Pa),Visibility (m),Humidity (%),maxTemperatureLast24Hours (%),minTemperatureLast24Hours (%),precipitationLastHour (%),windChill (%),heatIndex (%),Cloud Layers,Text Description,Time Created
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-04-30T09:15:00+00:00,46142.385416666664,56.66,55.94,0,0,100980,16090,97.430102500225,,,,,,CLR at Nonem,Clear,2026-05-03T16:57:07.103016+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-04-30T08:55:00+00:00,46142.37152777778,56.120000000000005,55.4,0,0,100980,16090,97.424159638621,,,,,,,,2026-05-03T16:57:07.103033+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-04-30T08:35:00+00:00,46142.35763888889,56.48,55.76,0,0,100980,16090,97.428123823401,,,,,,,,2026-05-03T16:57:07.103049+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-04-30T08:15:00+00:00,46142.34375,56.48,55.76,0,0,100980,16090,97.428123823401,,,,,,CLR at Nonem,Clear,2026-05-03T16:57:07.103085+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-04-30T07:55:00+00:00,46142.32986111111,56.84,55.94,0,0,100950,16090,96.799241030365,,,,,,CLR at Nonem,Clear,2026-05-03T16:57:07.103103+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-04-30T07:35:00+00:00,46142.31597222222,57.379999999999995,56.3,0,0,100880,16090,96.178793278695,,,,,,CLR at Nonem,Clear,2026-05-03T16:57:07.103120+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-04-30T07:15:00+00:00,46142.302083333336,57.02,55.94,0,0,100880,16090,96.172950694716,,,,,,CLR at Nonem,Clear,2026-05-03T16:57:07.103138+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-04-30T06:55:00+00:00,46142.288194444445,58.1,57.02,0,0,100880,16090,96.190438649074,,,,,,CLR at Nonem,Clear,2026-05-03T16:57:07.103155+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-04-30T06:35:00+00:00,46142.274305555555,58.28,57.379999999999995,0,0,100850,16090,96.818787436519,,,,,,CLR at Nonem,Clear,2026-05-03T16:57:07.103172+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-04-30T06:15:00+00:00,46142.260416666664,57.92,57.02,0,0,100880,16090,96.813917561395,,,,,,CLR at Nonem,Clear,2026-05-03T16:57:07.103189+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-04-30T05:55:00+00:00,46142.24652777778,59.36,57.92,0,0,100950,16090,94.975969396961,,,,,,CLR at Nonem,Clear,2026-05-03T16:57:07.103206+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-04-30T05:35:00+00:00,46142.23263888889,59.18,57.379999999999995,0,0,100980,16090,93.750516467088,,,,,,CLR at Nonem,Clear,2026-05-03T16:57:07.103224+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-04-30T05:15:00+00:00,46142.21875,59.0,57.379999999999995,0,0,101020,16090,94.355349343179,,,,,,CLR at Nonem,Clear,2026-05-03T16:57:07.103241+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-04-30T04:55:00+00:00,46142.20486111111,61.7,59.0,330,5.4,101050,16090,90.851710184544,,,,,,CLR at Nonem,Clear,2026-05-03T16:57:07.103258+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-04-30T04:35:00+00:00,46142.19097222222,60.980000000000004,57.74,0,0,101050,16090,89.081256037259,,,,,,CLR at Nonem,Clear,2026-05-03T16:57:07.103275+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-04-30T04:15:00+00:00,46142.177083333336,62.6,57.92,0,0,101020,16090,84.673644351678,,,,,,CLR at Nonem,Clear,2026-05-03T16:57:07.103294+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-04-30T03:55:00+00:00,46142.163194444445,63.14,59.540000000000006,0,0,101020,16090,88.0398262685,,,,,,,,2026-05-03T16:57:07.103311+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-04-30T03:35:00+00:00,46142.149305555555,66.92,56.84,0,0,101020,16090,70.055746446734,,,,,,,,2026-05-03T16:57:07.103328+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-04-30T03:15:00+00:00,46142.135416666664,66.74000000000001,58.1,0,0,101020,16090,73.762043732361,,,,,,SCT at 2290m,Partly Cloudy,2026-05-03T16:57:07.103345+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-04-30T02:55:00+00:00,46142.12152777778,68.0,57.74,0,0,101020,16090,69.718435795928,,,,,,SCT at 2290m; SCT at 2740m,Partly Cloudy,2026-05-03T16:57:07.103363+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-04-30T02:35:00+00:00,46142.10763888889,70.52,57.2,0,0,101020,16090,62.728853032387,,,,,21.233475606956667,BKN at 2590m,Mostly Cloudy,2026-05-03T16:57:07.103381+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-04-30T02:15:00+00:00,46142.09375,70.7,57.74,270,9.36,100980,16090,63.568993075376,,,,,21.365412596968334,SCT at 2590m,Partly Cloudy,2026-05-03T16:57:07.103399+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-04-30T01:55:00+00:00,46142.07986111111,70.88,59.0,0,0,100950,16090,66.099593837334,,,,,21.541489394641665,CLR at Nonem,Clear,2026-05-03T16:57:07.103418+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-04-30T01:35:00+00:00,46142.06597222222,69.98,60.980000000000004,270,9.36,100980,16090,73.132162098067,,,,,,CLR at Nonem,Clear,2026-05-03T16:57:07.103436+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-04-30T01:15:00+00:00,46142.052083333336,68.0,63.68,0,0,100950,16090,86.074840025465,,,,,,CLR at Nonem,Clear,2026-05-03T16:57:07.103454+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-04-30T00:55:00+00:00,46142.038194444445,68.9,64.04,0,0,100920,16090,84.514421200147,,,,,,,,2026-05-03T16:57:07.103471+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-04-30T00:35:00+00:00,46142.024305555555,71.06,64.4,290,5.4,100850,16090,79.505725552701,,,,,22.001538389431666,,,2026-05-03T16:57:07.103487+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-04-30T00:15:00+00:00,46142.010416666664,71.78,64.58,360,7.56,100850,16090,78.077557299096,,,,,22.404247329476668,,,2026-05-03T16:57:07.103505+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-04-29T23:55:00+00:00,46141.99652777778,72.86,63.5,0,0,100780,16090,72.490069050757,,,,,22.918351802992223,,,2026-05-03T16:57:07.103523+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-04-29T23:35:00+00:00,46141.98263888889,74.66,63.5,200,5.4,100780,16090,68.239139436503,,,,,23.90735530750889,,,2026-05-03T16:57:07.103540+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-04-29T23:15:00+00:00,46141.96875,75.38,63.14,200,5.4,100780,16090,65.781716214639,,,,,24.283189256715556,SCT at 1680m,Partly Cloudy,2026-05-03T16:57:07.103558+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-04-29T22:55:00+00:00,46141.95486111111,78.08,63.14,220,11.16,100780,16090,60.147977437432,,,,,25.78608607753278,,,2026-05-03T16:57:07.103576+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-04-29T22:35:00+00:00,46141.94097222222,77.72,62.78,210,9.36,100780,16090,60.101688425933,,,,,25.564877420010557,,,2026-05-03T16:57:07.103594+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-04-29T22:15:00+00:00,46141.927083333336,78.44,62.42,210,9.36,100780,16090,57.952635961622,,,,,25.94876327233111,CLR at Nonem,Clear,2026-05-03T16:57:07.103612+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-04-29T21:55:00+00:00,46141.913194444445,79.7,62.42,220,14.76,100780,16090,55.603508981543,,,,,26.657424956740556,,,2026-05-03T16:57:07.103630+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-04-29T21:35:00+00:00,46141.899305555555,80.06,62.42,190,11.16,100780,16090,54.952159167358,,,,,27.414871069076668,,,2026-05-03T16:57:07.103648+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-04-29T21:15:00+00:00,46141.885416666664,77.36,62.24,210,9.36,100850,16090,59.675662881987,,,,,25.333753419696112,SCT at 1520m; BKN at 1980m; BKN at 2290m,Mostly Cloudy,2026-05-03T16:57:07.103667+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-04-29T20:55:00+00:00,46141.87152777778,78.08,61.16,230,11.16,100850,16090,56.091907157883,,,,,25.68017757578889,BKN at 1520m; BKN at 2290m,Mostly Cloudy,2026-05-03T16:57:07.103686+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-04-29T20:35:00+00:00,46141.85763888889,80.6,61.7,210,11.16,100850,16090,52.637209930514,,,,,27.581476279924445,SCT at 1490m; BKN at 1830m; OVC at 2740m,Cloudy,2026-05-03T16:57:07.103707+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-04-29T20:15:00+00:00,46141.84375,80.6,61.7,200,12.96,100850,16090,52.637209930514,,,,,27.581476279924445,SCT at 1370m; BKN at 2130m; OVC at 2740m,Cloudy,2026-05-03T16:57:07.103727+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-04-29T19:55:00+00:00,46141.82986111111,79.16,61.34,190,12.96,100880,16090,54.47972658079,,,,,26.298081749609445,SCT at 1370m; BKN at 1520m; OVC at 2740m,Cloudy,2026-05-03T16:57:07.103746+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-04-29T19:35:00+00:00,46141.81597222222,78.8,60.980000000000004,150,11.16,100920,16090,54.42959711452,,,,,26.076772813545556,BKN at 1370m; BKN at 1520m,Mostly Cloudy,2026-05-03T16:57:07.103780+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-04-29T19:15:00+00:00,46141.802083333336,79.52,60.440000000000005,210,9.36,100950,16090,52.14940518568,,,,,26.457234468737223,SCT at 1220m,Partly Cloudy,2026-05-03T16:57:07.103801+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-04-29T18:55:00+00:00,46141.788194444445,78.8,60.8,140,7.56,100980,16090,54.08337422023,,,,,26.06773254908389,SCT at 1100m; SCT at 1490m,Partly Cloudy,2026-05-03T16:57:07.103821+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-04-29T18:35:00+00:00,46141.774305555555,78.08,60.980000000000004,250,9.36,101020,16090,55.735384811624,,,,,25.67086838119222,,,2026-05-03T16:57:07.103840+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-04-29T18:15:00+00:00,46141.760416666664,77.18,61.88,220,9.36,101020,16090,59.274614496012,,,,,25.213281600729445,,,2026-05-03T16:57:07.103858+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-04-29T17:55:00+00:00,46141.74652777778,76.82,61.7,260,7.56,101080,16090,59.605560788038,,,,,25.00192297613222,SCT at 820m,Partly Cloudy,2026-05-03T16:57:07.103876+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-04-29T17:35:00+00:00,46141.73263888889,75.38,61.88,260,9.36,101120,16090,62.927410032767,,,,,24.208660150855554,BKN at 760m,Mostly Cloudy,2026-05-03T16:57:07.103895+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-04-29T17:15:00+00:00,46141.71875,73.75999999999999,61.519999999999996,220,12.96,101150,16090,65.592954485072,,,,,23.288260478221112,SCT at 700m,Partly Cloudy,2026-05-03T16:57:07.103914+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-04-29T16:55:00+00:00,46141.70486111111,73.04,61.88,220,18.36,101190,16090,68.06038777749,,,,,22.91268790307889,,,2026-05-03T16:57:07.103933+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-04-29T16:35:00+00:00,46141.69097222222,70.88,61.7,250,11.16,101220,16090,72.75547560202,,,,,21.715281862941666,,,2026-05-03T16:57:07.103951+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-04-29T16:15:00+00:00,46141.677083333336,69.08,61.16,220,18.36,101250,16090,75.898785189151,,,,,,OVC at 520m,Cloudy,2026-05-03T16:57:07.103969+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-04-29T15:55:00+00:00,46141.663194444445,67.82,61.16,220,14.76,101290,16090,79.253830266621,,,,,,BKN at 430m; OVC at 610m,Cloudy,2026-05-03T16:57:07.103987+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-04-29T15:35:00+00:00,46141.649305555555,65.84,60.8,240,11.16,101320,16090,83.792012339027,,,,,,,,2026-05-03T16:57:07.104005+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-04-29T15:15:00+00:00,46141.635416666664,64.94,60.440000000000005,240,16.56,101320,16090,85.358473625091,,,,,,,,2026-05-03T16:57:07.104022+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-04-29T14:55:00+00:00,46141.62152777778,63.32,60.8,230,12.96,101320,11270,91.494480880255,,,,,,,,2026-05-03T16:57:07.104039+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-04-29T14:35:00+00:00,46141.60763888889,62.059999999999995,60.440000000000005,220,7.56,101360,11270,94.427028448554,,,,,,,,2026-05-03T16:57:07.104056+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-04-29T14:15:00+00:00,46141.59375,61.34,60.08,220,5.4,101320,8050,95.628115457569,,,,,,,,2026-05-03T16:57:07.104073+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-04-29T13:55:00+00:00,46141.57986111111,60.980000000000004,60.08,220,5.4,101320,6440,96.854960153164,,,,,,,,2026-05-03T16:57:07.104089+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-04-29T13:35:00+00:00,46141.56597222222,60.440000000000005,59.9,0,0,101320,4830,98.098020654524,,,,,,,,2026-05-03T16:57:07.104106+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-04-29T13:15:00+00:00,46141.552083333336,60.440000000000005,60.08,220,7.56,101360,2410,98.728448616148,,,,,,OVC at 60m,Fog/Mist,2026-05-03T16:57:07.104123+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-04-29T12:55:00+00:00,46141.538194444445,59.9,59.72,220,7.56,101390,1610,99.360960006861,,,,,,,,2026-05-03T16:57:07.104141+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-04-29T12:35:00+00:00,46141.524305555555,60.08,59.72,230,9.36,101420,2010,98.726493160069,,,,,,,,2026-05-03T16:57:07.104158+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-04-29T12:15:00+00:00,46141.510416666664,59.9,59.36,240,7.56,101420,2010,98.093643949325,,,,,,OVC at 60m,Fog/Mist,2026-05-03T16:57:07.104175+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-04-29T11:55:00+00:00,46141.49652777778,59.9,59.36,160,5.4,101360,1210,98.093643949325,,,,,,,,2026-05-03T16:57:07.104192+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-04-29T11:35:00+00:00,46141.48263888889,59.18,59.0,0,0,101320,400,99.358984010656,,,,,,,,2026-05-03T16:57:07.104209+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-04-29T11:15:00+00:00,46141.46875,59.0,58.64,0,0,101360,400,98.720599709636,,,,,,OVC at 60m,Fog,2026-05-03T16:57:07.104225+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-04-29T10:55:00+00:00,46141.45486111111,59.18,58.64,0,0,101420,1210,98.087784880721,,,,,,OVC at 120m,Cloudy,2026-05-03T16:57:07.104242+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-04-29T10:35:00+00:00,46141.44097222222,59.18,58.64,200,5.4,101460,2410,98.087784880721,,,,,,OVC at 120m,Cloudy,2026-05-03T16:57:07.104259+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-04-29T10:15:00+00:00,46141.427083333336,59.0,58.28,0,0,101460,4830,97.455619762895,,,,,,OVC at 120m,Fog/Mist,2026-05-03T16:57:07.104277+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-04-29T09:55:00+00:00,46141.413194444445,59.0,58.1,0,0,101420,8050,96.828493935789,,,,,,,,2026-05-03T16:57:07.104293+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-04-29T09:35:00+00:00,46141.399305555555,58.82,58.1,0,0,101420,8050,97.453670359271,,,,,,,,2026-05-03T16:57:07.104309+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-04-29T09:15:00+00:00,46141.385416666664,59.0,58.1,0,0,101420,16090,96.828493935789,,,,,,,,2026-05-03T16:57:07.104325+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-04-29T08:55:00+00:00,46141.37152777778,59.0,58.1,0,0,101490,16090,96.828493935789,,,,,,,,2026-05-03T16:57:07.104342+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-04-29T08:35:00+00:00,46141.35763888889,58.82,57.92,0,0,101490,16090,96.826071456885,,,,,,,,2026-05-03T16:57:07.104358+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-04-29T08:15:00+00:00,46141.34375,58.1,57.379999999999995,230,9.36,101520,16090,97.44585039787,,,,,,OVC at 400m,Cloudy,2026-05-03T16:57:07.104375+00:00
